box_id,x,y,w,h,experiment_name,parent_image_id,parent_image_file_name,submitter,location,placement_date,removal_date,pixels_per_inch,parent_image_notes,identified_by,specimen_class,order,family,genus,species
36334,2360,9448,58,75,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36335,2655,8933,108,125,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36336,3093,8793,85,108,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36337,3040,9573,240,325,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36338,3258,9545,80,128,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36339,3203,9870,275,378,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36340,3375,10260,53,88,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36341,3998,9915,90,53,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36342,4238,9993,55,43,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36343,4418,9685,235,275,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36344,4463,9610,95,33,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36345,2458,10163,78,130,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36346,2238,10053,255,320,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36347,2115,10478,35,85,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36348,2083,10558,68,53,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36349,1418,10438,85,88,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36351,1545,10500,265,370,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36352,4495,10620,100,43,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36353,508,10970,78,45,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36354,230,10423,128,50,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36355,825,10955,38,83,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36356,948,10920,63,58,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36357,1320,10785,58,78,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36358,753,10490,328,235,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36359,888,10643,148,135,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36360,973,10705,245,278,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36361,2533,11300,110,88,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36362,1343,11068,165,190,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36363,398,11213,418,408,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36364,120,11398,353,393,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36365,0,11708,428,455,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36366,3315,11473,45,130,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36367,3695,11330,58,85,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36368,3695,10978,503,423,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36369,3665,12075,245,338,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36370,4090,11533,248,275,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36371,4353,11723,65,65,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36372,3985,11980,75,113,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36373,4335,12053,223,130,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36375,3633,12940,65,85,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36376,3298,12700,233,248,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36377,5403,13070,73,68,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36378,5703,12868,53,95,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36379,5100,11958,93,70,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36380,5163,11870,78,88,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36381,5398,11738,283,325,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36383,5120,11445,103,65,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36384,5113,10953,268,215,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36385,4820,11165,210,330,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36386,3435,11595,1908,1735,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36387,3083,12243,95,78,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36388,2198,12655,78,63,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36389,1923,12693,163,293,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36390,1313,12515,48,103,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36391,608,12625,545,548,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36392,0,13098,280,285,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36393,1250,13015,78,65,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36394,1130,13385,378,390,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36395,1338,13760,50,98,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36396,1583,13788,105,125,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36397,2670,13823,78,88,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36398,2865,13475,93,48,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36399,3108,13218,63,90,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36400,3460,13398,73,115,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36401,4073,13550,285,270,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36402,2803,14240,68,95,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36403,4148,14453,338,385,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36404,3550,15023,270,225,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36405,2578,14835,188,183,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36406,2363,14425,423,388,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36408,0,14440,515,553,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36409,485,14580,105,130,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36410,725,14258,488,420,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36411,1020,14043,310,393,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36412,803,14108,83,65,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36413,620,14095,33,88,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36414,215,13705,70,100,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36416,4898,14953,113,173,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36417,5050,15065,85,90,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36418,3963,15393,338,280,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36419,3225,15440,225,278,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36420,3515,15863,248,178,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36421,3610,16158,390,338,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36423,3365,16000,440,330,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36424,2380,15898,408,355,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36425,3085,16550,83,78,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36427,2963,16545,88,70,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36428,3203,16605,50,108,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36429,3415,16655,73,105,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36430,648,15500,93,93,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36431,640,14833,73,108,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36432,353,15053,88,43,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36433,1403,14698,58,43,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36434,2105,14758,88,65,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36435,30,15858,503,393,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36436,688,16310,273,335,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36437,328,16715,100,90,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36438,5,16563,580,1018,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36439,458,18010,235,315,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36440,893,18078,450,240,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36442,1475,17393,345,440,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36443,888,17550,493,458,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36444,328,17785,340,570,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36445,618,17565,53,103,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36446,1155,17125,93,90,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36448,2488,18175,190,495,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36449,3108,17938,220,195,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36450,4083,17865,290,263,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36451,4220,17865,93,55,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36452,4203,18310,128,130,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36453,3648,18400,75,118,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36454,3530,18433,245,270,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36455,3003,18070,28,60,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36456,25,2030,330,173,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36457,330,2023,80,130,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36458,1478,19495,138,150,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36459,1545,19345,158,248,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36460,2203,19145,428,303,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36461,2180,18818,495,413,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36462,908,19705,113,78,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36463,3005,19415,363,303,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36464,2700,19133,290,443,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36465,2625,19975,945,525,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36466,1580,20215,158,198,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36467,1448,20278,375,423,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36468,1100,20473,325,470,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36470,0,20420,298,610,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36471,328,20940,95,175,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36472,493,20605,263,258,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36473,820,20943,105,58,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36474,10,20975,335,528,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36475,2160,21273,378,450,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36476,1908,21223,275,458,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36477,1970,21193,40,88,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36478,1528,21885,513,378,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36479,3,21698,540,645,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36480,330,22600,363,270,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36481,1433,22233,110,135,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36482,2148,22473,68,105,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36483,2405,21668,145,128,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36484,3095,21398,110,70,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36485,4573,21098,80,60,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36486,4588,21073,83,58,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36487,4463,20850,68,75,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36488,4655,21258,210,205,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36489,4080,21185,423,450,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36490,4125,21648,248,243,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36491,3843,21693,258,333,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36492,4518,21545,385,455,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36493,4843,20375,775,955,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36494,5130,19878,115,130,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36495,2815,21910,123,70,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
36496,3040,22368,83,80,Agrovoltaic  round 1 2022,317,3_1_1_7-9.6.22.jpg,"Shapir, Ronen",Nov (South),07/06/2022,09/06/2022,2400,null,,,,,,
